序号,核心词汇,简要解释
3754,arrant,极恶的；声名狼藉的；彻头彻尾的
3755,glycerol,[有化] 甘油；丙三醇
3756,clairvoyance,千里眼；异常的洞察力
3757,telepathy,心灵感应；传心术
3758,inspire,激发；鼓舞；启示；产生；使生灵感
3759,censor,审查，检查；检查和删节；检查员；[心理] 潜意识压抑力；信件检查员
3760,profile,侧面；轮廓；外形；剖面；简况；描…的轮廓；扼要描述
3761,reactor,[化工] 反应器；[核] 反应堆；起反应的人
3762,contrition,痛悔；悔悟
3763,unilateral,单边的；[植] 单侧的；单方面的；单边音；（父母）单系的
3764,vernal,春天的；和煦的；青春的
3765,condensation,冷凝；凝结；压缩；缩合聚合
3766,callow,年轻而无经验的；羽毛未丰的；(Callow)人名；(英)卡洛
3767,fluent,流畅的，流利的；液态的；畅流的
3768,cabinet,内阁；橱柜；展览艺术品的小陈列室；内阁的；私下的，秘密的
3769,approval,批准；认可；赞成
3770,avocation,副业；业余爱好；嗜好
3771,precession,岁差（等于precession of the equinoxes）；先行；优先
3772,coincidence,巧合；一致；同时发生
3773,arboreal,树木的；栖息在树上的
3774,exploit,开发，开拓；剥削；开采；勋绩；功绩
3775,unit,单位，单元；装置；[军] 部队；部件
3776,misadventure,灾难；不幸遭遇
3777,nationality,国籍，国家；民族；部落
3778,valedictory,告别的；告别辞
3779,usage,使用；用法；惯例
3780,cleanliness,清洁
3781,gossamer,蛛丝；薄纱；小蜘蛛网；轻飘飘的；薄弱的
3782,purgatory,炼狱；涤罪；暂时的苦难；涤罪的（等于purgative）
3783,felonious,凶恶的；重罪的；极恶的
3784,melodrama,情节剧；音乐剧；耸人听闻的事件，闹剧
3785,trapezoid,[数] 梯形；[数] 不规则四边形；梯形的；[数] 不规则四边形的
3786,deficit,赤字；不足额
3787,dissimilar,不同的
3788,brokerage,佣金；回扣；中间人业务
3789,fracture,破裂，断裂；[外科] 骨折；破裂；折断
3790,modest,谦虚的，谦逊的；适度的；端庄的；羞怯的；(Modest)人名；(罗)莫代斯特；(德)莫德斯特；(俄)莫杰斯特
3791,vaporize,蒸发
3792,prolix,冗长的；说话啰嗦的
3793,spectroscope,[光] 分光镜
3794,elocutionist,演说家；雄辩家；朗诵者
3795,jocular,爱开玩笑的；打趣的；滑稽的
3796,focus,焦点；中心；清晰；焦距；使集中；使聚焦
3797,unused,不用的；从未用过的
3798,betrothal,订婚；婚约
3799,setback,挫折；退步；逆流
3800,stimulant,[药] 兴奋剂；刺激物；酒精饮料；激励的；使人兴奋的
3801,dwindle,减少；变小
3802,greedy,贪婪的；贪吃的；渴望的
3803,slender,细长的；苗条的；微薄的
3804,outcast,流浪的人；被驱逐的人；被遗弃的；无家可归的；被逐出的
3805,curtail,缩减；剪短；剥夺…特权等
3806,logical,合逻辑的，合理的；逻辑学的
3807,transact,交易；谈判
3808,amenable,有责任的：顺从的，服从的；有义务的；经得起检验的
3809,utilize,利用
3810,educe,引出；演绎；使显出
3811,loathe,讨厌，厌恶
3812,foment,煽动；挑起；热敷
3813,judicious,明智的；头脑精明的；判断正确的
3814,straightforward,简单的；坦率的；明确的；径直的；直截了当地；坦率地
3815,anarchy,无政府状态；混乱；无秩序
3816,polarization,极化；偏振；两极分化
3817,emancipate,解放；释放
3818,funnel,漏斗；烟囱；通过漏斗或烟囱等；使成漏斗形
3819,miscreant,异端的；邪道的；极恶的；异端；恶棍；罪大恶极之人
3820,parentage,出身；亲子关系；门第；起源
3821,torpid,迟钝的，迟缓的；不活泼的；麻痹的；[生物] 蛰伏的
3822,galvanize,镀锌；通电；刺激
3823,pandemic,（疾病等）（全国、全球i）流行的；普遍的；流行性疾病
3824,antonym,[语] 反义词
3825,gusto,爱好；由衷的高兴；嗜好
3826,zealot,狂热者；犹太教狂热信徒
3827,lifelong,终身的
3828,gibber,喋喋而言；胡扯；三棱石；无法听懂的话
3829,furrow,皱纹；犁沟；车辙；犁；耕；弄绉
3830,mirror,镜子；真实的写照；榜样；反射；反映
3831,sardonic,讽刺的；嘲笑的，冷笑的
3832,ravenous,贪婪的；渴望的；狼吞虎咽的
3833,remorseless,冷酷的；不知过错的；坚持不懈的；不屈不挠的
3834,chloroplast,[植] 叶绿体
3835,balk,障碍；错误；阻止；推诿；错过
3836,penetrate,渗透；穿透；洞察
3837,cache,电脑高速缓冲存储器；贮存物；隐藏处；隐藏；窖藏
3838,bale,包；捆；灾祸；不幸；将打包
3839,nurture,养育；鼓励；培植；养育；教养；营养物
3840,levity,多变；轻浮；轻率；不稳定
3841,practicable,可用的；行得通的；可实行的
3842,transplant,移植；迁移；使移居；移植；移植器官；被移植物；移居者
3843,leg,腿；支柱
3844,omnipresent,无所不在的
3845,nickel,镍；镍币；五分镍币；镀镍于
3846,bland,乏味的；温和的；冷漠的；使…变得淡而无味；除掉…的特性；变得平淡无奇；丧失特性；(Bland)人名；(英)布兰德
3847,overleap,越过；跳过；忽略
3848,fractious,易怒的；倔强的，难以对待的
3849,carbohydrate,[有化] 碳水化合物；[有化] 糖类
3850,lethal,致命的，致死的；致死因子
3851,radar,[雷达] 雷达，无线电探测器
3852,remote,遥远的；偏僻的；疏远的；远程
3853,chord,弦；和弦；香水的基调
3854,explode,爆炸，爆发；激增
3855,commonplace,老生常谈；司空见惯的事；普通的东西；平凡的；陈腐的
3856,synchronous,同步的；同时的
3857,deceive,欺骗；行骗
3858,antibiotics,[药] 抗生素；抗生学
3859,parochial,教区的；狭小的；地方范围的
3860,status,地位；状态；情形；重要身份
3861,herald,预兆，征兆；先驱；传令官；报信者；通报；预示…的来临
3862,literature,文学；文献；文艺；著作
3863,limitation,限制；限度；极限；追诉时效；有效期限；缺陷
3864,biography,传记；档案；个人简介
3865,insensible,昏迷的；无知觉的；麻木不仁的
3866,endurable,能忍耐的；可忍受的；能持久的
3867,preparatory,预备的；预科；预备学校
3868,wavelength,[物] 波长
3869,statue,雕像，塑像；以雕像装饰
3870,barren,贫瘠的；不生育的；无益的；沉闷无趣的；空洞的；荒地
3871,transitory,短暂的，暂时的；瞬息的
3872,presentiment,预感
3873,unkempt,蓬乱的，不整洁的；（言语等）粗野的
3874,legislate,用立法规定；通过立法
3875,barrel,把……装入桶内；桶；枪管，炮管
3876,output,输出，输出量；产量；出产；输出
3877,antemundane,世界形成前的
3878,delineate,描绘；描写；画…的轮廓
3879,ferocious,残忍的；惊人的
3880,laudable,值得赞赏的
3881,anticyclone,反气旋，反旋风；高气压
3882,manometer,压力计；[流] 测压计；血压计
3883,convert,使转变；转换…；使…改变信仰；皈依者；改变宗教信仰者
3884,desertification,（土壤）荒漠化；沙漠化（等于desertization）
3885,proscribe,剥夺……的公权；禁止
3886,solution,解决方案；溶液；溶解；解答
3887,modicum,少量，一点点
3888,beatify,行宣福礼；使享福
3889,transfigure,使变形；使改观；美化；理想化
3890,veneer,外表；虚饰；饰面；胶合板的一层；薄木片；胶合；虚饰；给…镶以饰片
3891,devoid,缺乏的；全无的
3892,affair,事情；事务；私事；（尤指关系不长久的）风流韵事
3893,carnivore,[动] 食肉动物；食虫植物
3894,pellucid,透明的；清晰的；明了的
3895,blase,玩厌了的，厌烦于享乐的；(Blase)人名；(德)布拉泽；(法)布拉斯
3896,transverse,横向的；横断的；贯轴的；横断面；贯轴；横肌
3897,veracious,诚实的；真实的
3898,coalescence,合并；联合；接合
3899,purport,声称；意图；意指；打算；意义，主旨；意图
3900,participate,参与，参加；分享
3901,ceremonious,隆重的；讲究仪式的；正式的
3902,unspeakable,无法形容的；不能以言语表达的；坏透了的
3903,anachronism,时代错误；不合潮流的人或物
3904,abnormal,反常的，不规则的；变态的
3905,pressure,压力；压迫，[物] 压强；迫使；密封；使……增压
3906,palpable,明显的；可感知的；易觉察的
3907,excerpt,摘录，引用；引用，摘录
3908,aerial,空中的，航空的；空气的；空想的；[电讯] 天线
3909,embarrass,使局促不安；使困窘；阻碍
3910,kinsfolk,亲属；家属
3911,regimen,[医] 养生法；生活规则；政体；支配
3912,Calvinism,加尔文主义；加尔文教派
3913,ampere,安培（计算电流强度的标准单位）
3914,coil,盘绕，把…卷成圈；线圈；卷
3915,hesitation,犹豫
3916,berth,卧铺；停泊处，锚位；差事；使……停泊；为……提供铺位
3917,evict,驱逐；逐出
3918,punitive,惩罚性的；刑罚的
3919,ebb,衰退；退潮；衰落；衰退；减少；衰落；潮退
3920,revelation,启示；揭露；出乎意料的事；被揭露的真相
3921,triumph,胜利，凯旋；欢欣；获得胜利，成功
3922,oblivious,遗忘的；健忘的；不注意的；不知道的
3923,principal,主要的；资本的；首长；校长；资本；当事人
3924,spider,蜘蛛；设圈套者；三脚架
3925,tremor,[医] 震颤；颤动
3926,frantic,狂乱的，疯狂的
3927,conduit,[电] 导管；沟渠；导水管
3928,pyre,火葬用的柴堆
3929,duplicity,口是心非；表里不一；不诚实
3930,conflagration,大火；快速燃烧；突发；冲突
3931,supplicant,恳求者，乞求者
3932,tutorship,辅导；教师职位
3933,capitulate,认输，屈服；屈从，停止反抗；有条件投降；让步
3934,despotic,暴虐的，暴君的；专横的
3935,withstand,抵挡；禁得起；反抗
3936,stringent,严格的；严厉的；紧缩的；短缺的
3937,jubilation,喜欢；庆祝；欢呼
3938,ratio,比率，比例
3939,persuade,说服，劝说；使某人相信；劝某人做（不做）某事；空闲的，有闲的
3940,upbraid,责骂；训斥
3941,appendage,附加物；下属；[动][解剖] 附器（如植物的枝叶和动物的腿尾）
3942,averse,反对的；不愿意的
3943,senator,参议员；（古罗马的）元老院议员；评议员，理事
3944,ingratiate,使迎合；使讨好；使逢迎
3945,exuberant,繁茂的；生气勃勃的，充溢的
3946,perjure,作伪证；使发伪誓；使破坏誓言
3947,nude,裸的，裸体的；无装饰的；与生俱有的；裸体；裸体画
3948,peak,山峰；最高点；顶点；帽舌；使达到最高点；使竖起；最高的；最大值的
3949,reprieve,缓期执行；暂时解救；暂缓；缓刑
3950,ignominious,可耻的；下流的
3951,midway,中途；娱乐场；中途的；中途
3952,affluence,富裕；丰富；流入；汇聚
3953,emaciated,瘦弱的；憔悴的；憔悴；消瘦下去（emaciate的过去分词）
3954,aqueduct,[水利] 渡槽；导水管；沟渠
3955,collage,抽象拚贴画（用报纸、布、压平的花等碎片拼合而成的）；把…创作成拼贴画，拼贴
3956,unveil,使公之于众，揭开；揭幕
3957,disastrous,灾难性的；损失惨重的；悲伤的
3958,vestige,遗迹；残余；退化的器官
3959,tabulate,平板状的；有平面的；使成平面；把…制成表格
3960,needlework,刺绣，缝纫；女红的作品
3961,fraternal,兄弟般的；友好的
3962,commemorate,庆祝，纪念；成为…的纪念
3963,repine,抱怨；不满
3964,unanimous,全体一致的；意见一致的；无异议的
3965,alienate,使疏远，离间；让与
3966,unscrupulous,肆无忌惮的；寡廉鲜耻的；不讲道德的
3967,volume,量；体积；卷；音量；大量；册；大量的；成团卷起；把…收集成卷
3968,debase,降低；使…贬值；掺杂；(Debase)人名；(意)德巴塞
3969,precede,领先，在…之前；优于，高于
3970,disagreeable,不愉快的；厌恶的；不为人喜的；难相处的；脾气坏的
3971,heinous,可憎的；极凶恶的
3972,distressed,痛苦的；忧虑的；贫困的；受损的；使痛苦；使紧张；使困苦（distress的过去分词）
3973,expression,表现，表示，表达；表情，脸色，态度，腔调，声调；式，符号；词句，语句，措辞，说法
3974,successor,继承者；后续的事物
3975,counselor,顾问；法律顾问；参事（等于counsellor）
3976,supplicate,恳求，哀求；恳请
3977,ossify,骨化；硬化；僵化
3978,ablution,洗礼；洗澡（常用复数）；斋戒沐浴
3979,balance,平衡；余额；匀称；使平衡；结算；使相称
3980,propagate,传播；传送；繁殖；宣传
3981,approximately,大约，近似地；近于
3982,sufficiency,足量，充足；自满
3983,collide,碰撞；抵触，冲突
3984,squalid,肮脏的；污秽的；卑劣的
3985,distillation,精馏，蒸馏，净化；蒸馏法；精华，蒸馏物
3986,superb,极好的；华丽的；宏伟的；(Superb)人名；(罗)苏佩尔布
3987,contemptible,可鄙的；卑劣的；可轻视的
3988,breakdown,故障；崩溃；分解；分类；衰弱；跺脚曳步舞
3989,accountant,会计师；会计人员
3990,colloquial,白话的；通俗的；口语体的
3991,impale,刺穿；钉住；使绝望
3992,reclusive,隐居的；隐遁的
3993,jingoism,侵略主义；沙文主义；武力外交政策
3994,ratify,批准；认可
3995,collier,矿工；运煤船
3996,brooch,（女用的）胸针，领针
3997,bemoan,惋惜；为…恸哭
3998,arguable,可论证的；可议的；可疑的
3999,nitrogen,[化学] 氮
4000,legislative,立法的；有立法权的；立法权；立法机构
4001,workmanlike,技术熟练的；精工细作的
4002,multiplication,[数] 乘法；增加
4003,natal,出生的；诞生的；分娩的；出生地的；(Natal)人名；(英、法、西、葡)纳塔尔
4004,redirect,使改方向；重新寄送；再直接的；再直接询问
4005,Catholicism,天主教；天主教义
4006,defendant,辩护的；为自己辩护的；被告
4007,abnegate,放弃；舍弃；禁忌
4008,treacherous,奸诈的，叛逆的，背叛的；危险的；不牢靠的
4009,parallel,平行线；对比；使…与…平行；平行的；类似的，相同的
4010,diameter,直径
4011,uniform,统一的；一致的；相同的；均衡的；始终如一的；制服；使穿制服；使成一样
4012,abdomen,腹部；下腹；腹腔
4013,stimulate,刺激；鼓舞，激励
4014,nadir,最低点，最底点；[天] 天底
4015,indefinitely,不确定地，无限期地；模糊地，不明确地
4016,replicate,复制；折叠；复制的；折叠的；复制品；八音阶间隔的反覆音
4017,discriminate,歧视；区别；辨别
4018,foretell,预言；预示；预告
4019,irate,生气的；发怒的
4020,curmudgeon,脾气坏的人，乖戾的人；吝啬鬼；存心不良的人
4021,endue,授予，赋予；穿上
4022,numerical,数值的；数字的；用数字表示的（等于numeric）
4023,extol,颂扬；赞美；赞颂
4024,olfactory,嗅觉的；味道的；嗅觉器官
4025,electrolyte,电解液，电解质；电解
4026,fabulous,难以置信的；传说的，寓言中的；极好的
4027,choir,唱诗班；合唱队；舞蹈队；合唱
4028,ruinous,破坏性的，毁灭性的；零落的
4029,aborigine,土著；土著居民
4030,hundredth,第一百的；一百分之一的；第一百，第一百个；百分之一
4031,intriguing,有趣的；迷人的；引起…的兴趣；策划阴谋；私通（intrigue的ing形式）
4032,acerbity,酸，涩；刻薄
4033,sympathetic,同情的；交感神经的；共鸣的；赞同的；和谐的；合意的；交感神经；容易感受的人
4034,swerve,转弯；突然转向；背离；转向；偏离的程度
4035,whim,奇想；一时的兴致；怪念头；幻想
4036,determinate,确定的；决定的；确定；弄清楚
4037,coagulate,使…凝结
4038,capillary,毛细管；毛细管的；毛状的
4039,biped,有两足的；两足动物
4040,supplant,代替；排挤掉
4041,tenacious,顽强的；坚韧的；固执的；紧握的；黏着力强的
4042,laser,激光
4043,effervescent,冒泡的，沸腾的；兴奋的
4044,assuage,平息；缓和；减轻
4045,occupant,居住者；占有者
4046,gene,[遗] 基因，遗传因子
4047,frigid,寒冷的，严寒的；冷淡的
4048,recreant,懦夫；叛徒；胆小的；怯懦的；不忠的
4049,pompous,自大的；浮夸的；华而不实的；爱炫耀的
4050,theorem,[数] 定理；原理
4051,antiquary,古文物研究者；古董商人；收集古文物者
4052,clothier,衣庄；呢绒商
4053,dormancy,[生物] 休眠，冬眠；[生物] 蛰伏
4054,exoskeleton,[昆] 外骨骼
4055,geometry,几何学
4056,impetus,动力；促进；冲力
4057,bronchus,支气管
4058,glamorize,美化；使有魅力
4059,proliferate,增殖；扩散；激增
4060,absolve,免除；赦免；宣告…无罪
4061,bethink,想起，忆起；使……思考；使……考虑
4062,amplitude,振幅；丰富，充足；广阔
4063,antiquate,废弃；使…过时；使…具有古旧形式或风格；过时的；旧式的
4064,series,系列，连续；[电] 串联；级数；丛书
4065,condenser,冷凝器；[电] 电容器；[光] 聚光器
4066,desultory,断断续续的；散漫的；不连贯的，无条理的
4067,interval,间隔；间距；幕间休息
4068,pernicious,有害的；恶性的；致命的；险恶的
4069,caste,（印度社会中的）种姓；（具有严格等级差别的）社会地位；（排他的）社会团体
4070,principle,原理，原则；主义，道义；本质，本义；根源，源泉
4071,inspiring,鼓舞人心的；灌输的；启发灵感的；鼓舞；激发；使感悟（inspire的ing形式）
4072,adjustment,调整，调节；调节器
4073,animadvert,批判；非难；责备
4074,withdraw,撤退；收回；撤消；拉开
4075,extortion,勒索；敲诈；强夺；被勒索的财物
4076,amorphous,无定形的；无组织的；[物] 非晶形的
4077,semiannual,一年两次的；半年一次的
4078,realism,现实主义；实在论；现实主义的态度和行为
4079,vagabond,流浪的；流浪者的；浪荡的；漂泊的；流浪者；浪子；流氓；懒汉；到处流浪
4080,immune,免疫的；免于……的，免除的；免疫者；免除者
4081,subsequent,后来的，随后的
4082,indiscreet,轻率的；不慎重的
4083,homage,敬意；尊敬；效忠
4084,outcome,结果，结局；成果
4085,valorous,勇敢的；勇武的
4086,irritable,过敏的；急躁的；易怒的
4087,apposition,并置，同格；同位语
4088,beguile,欺骗；使着迷；轻松地消磨
4089,amorous,多情的；恋爱的；热情的；色情的
4090,overrun,泛滥成灾；超出限度；泛滥；超过；蹂躏
4091,amok,狂乱地；杀人狂地；杀人狂的；狂乱的
4092,commingle,使混合；掺和
4093,dismiss,解散；解雇；开除；让离开；不予理会、不予考虑
4094,cacophony,刺耳的音调；不和谐音
4095,atom,原子
4096,prowess,英勇；超凡技术；勇猛
4097,selective,选择性的
4098,recreate,娱乐；消遣
4099,wearisome,使疲倦的；使厌倦的；乏味的
4100,abrade,擦伤；磨损
4101,lethargy,昏睡；死气沉沉；嗜眠（症）
4102,politic,精明的；有策略的；狡猾的；审慎的；政治的；拉选票
4103,armada,（西班牙的）无敌舰队
4104,incessant,不断的；不停的；连续的
4105,humiliate,羞辱；使…丢脸；耻辱
4106,niggardly,小气的；很少量的；小气地；很少量地
4107,conciliatory,安抚的；调和的；调停的
4108,ration,配给；定量供应；定量；口粮；配给量
4109,velvety,天鹅绒般柔软的；醇和的，可口的
4110,preposterous,荒谬的；可笑的
4111,pious,虔诚的；敬神的；可嘉的；尽责的
4112,flag,标记；衰退；枯萎；标志；旗子
4113,liquid,液体的；清澈的；明亮的；易变的；液体，流体；流音
4114,permanent,永久的，永恒的；不变的；烫发（等于permanent wave）
4115,plethora,过多；过剩；[医] 多血症
4116,bibliomania,藏书癖；（尤指珍本书）收藏狂
4117,vociferous,大声叫的；喊叫的，喧嚷的
4118,adjunct,附属物；助手；修饰语；附属的
4119,transpire,发生；蒸发；泄露
4120,hemorrhage,[病理] 出血（等于haemorrhage）；番茄汁；[病理] 出血
4121,gravity,重力，地心引力；严重性；庄严
4122,utilitarian,功利的；功利主义的；实利的；功利主义者
4123,acquiescence,默许；默从
4124,frivolous,无聊的；轻佻的；琐碎的
4125,polytechnic,各种工艺的；综合技术的；工艺学校；理工专科学校
4126,demise,死亡，终止；转让；传位；遗赠；禅让
4127,pantomime,哑剧；舞剧；手势；打手势；演哑剧
4128,shroud,寿衣；覆盖物；船的横桅索；[电] 护罩；覆盖；包以尸衣
4129,eccentric,古怪的，反常的；古怪的人
4130,laud,赞美；称赞；赞美；称赞；颂歌
4131,betimes,及时，准时；早
4132,suspect,嫌疑犯；可疑的；不可信的；怀疑；猜想
4133,bilingual,双语的；通两种语言的人
4134,recluse,隐士；隐居者；隐居的
4135,subjacent,在底下的；在下级的
4136,studious,用功的；热心的；专心的；故意的；适于学习的
4137,begrudge,羡慕，嫉妒；吝惜，舍不得给
4138,judicature,司法；法官；司法权；法官的职位
4139,gullible,易受骗的；轻信的
4140,facsimile,传真；复写；复制的；传真；临摹
4141,violation,违反；妨碍，侵害；违背；强奸
4142,jade,翡翠；[宝] 碧玉；老马；玉制的；绿玉色的；疲倦
4143,transition,过渡；转变；[分子生物] 转换；变调
4144,whet,刺激；磨快；促进；磨；开胃物；刺激物
4145,section,截面；部分；部门；地区；章节；被切割成片；被分成部分
4146,lave,洗；沐浴；冲刷；剩余物
4147,witling,玩弄小聪明的人
4148,embezzle,盗用；挪用；贪污
4149,absorb,吸收；吸引；承受；理解；使…全神贯注
4150,cessation,停止；中止；中断
4151,kudos,荣誉；名望；称赞
4152,influx,流入；汇集；河流的汇集处
4153,summary,简易的；扼要的；概要，摘要，总结
4154,chattel,动产；奴隶（常用复数）
4155,tangential,[数] 切线的，[数] 正切的；离题的，扯远的；正切，切线
4156,reclamation,开垦；收回；再利用；矫正
4157,socialize,使社会化；使社会主义化；使适应社会生活
4158,comport,行为；举动
4159,unsettle,使动摇；使不安定；使心神不宁
4160,misstep,失足；过失；踏错；失策；失足；走上歧途
4161,hexagon,六角形，六边形；成六角的；成六边的
4162,urgency,紧急；催促；紧急的事
4163,felicity,幸福；快乐；幸运
4164,infinitesimal,无穷小的；无限小的；极小的；无限小；极微量；极小量
4165,reprehend,申斥；指责；责备
4166,subsidize,资助；给与奖助金；向…行贿
4167,antiquarian,古文物研究的；古文物的；古文物研究者；[古] 古文物收藏家
4168,panacea,灵丹妙药；万能药
4169,cordial,热忱的，诚恳的；兴奋的；补品；兴奋剂；甜香酒，甘露酒
4170,amass,积聚，积累
4171,option,[计] 选项；选择权；买卖的特权
4172,exhale,呼气；发出；发散；使蒸发
4173,volatile,[化学] 挥发性的；不稳定的；爆炸性的；反复无常的；挥发物；有翅的动物
4174,bronchitis,[内科] 支气管炎
4175,contend,竞争；奋斗；斗争；争论
4176,entreaty,恳求；乞求
4177,nebulous,朦胧的；星云的，星云状的
4178,bight,海湾，绳圈；曲线
4179,momentous,重要的；重大的
4180,catalog,[图情][计] 目录；登记；登记；为…编目录
4181,cell,细胞；电池；蜂房的巢室；单人小室；住在牢房或小室中
4182,moo,发出哞哞声；牛叫声
4183,severely,严重地；严格地，严厉地；纯朴地
4184,pedal,踩踏板；骑车；踏板；脚蹬子；脚的；脚踏的
4185,quietus,解除；偿清；生命的终止；寂灭
4186,importunate,强求的，纠缠不休的
4187,salutary,有益的，有用的；有益健康的
4188,aberration,失常；离开正路，越轨
4189,inestimable,无价的；难以估计的
4190,insatiable,贪得无厌的；不知足的
4191,shrewd,精明的；狡猾的；机灵的；精明（的人）；机灵（的人）
4192,sensational,轰动的；耸人听闻的；非常好的；使人感动的
4193,assurance,保证，担保；（人寿）保险；确信；断言；厚脸皮，无耻
4194,frank,坦白的，直率的；老实的；免费邮寄特权；免费邮寄
4195,juxtapose,并列；并置
4196,data,数据（datum的复数）；资料
4197,recapture,夺回；拿回；再体验；政府征收再经历；夺回；取回；政府对公司超额收益或利润的征收
4198,alleged,所谓的；声称的；被断言的；宣称（allege的过去式和过去分词）；断言
4199,witness,证人；目击者；证据；目击；证明；为…作证
4200,entrance,入口；进入；使出神，使入迷
4201,reprehensible,应斥责的；应该谴责的
4202,browbeat,恫吓，吓唬；欺侮
4203,explicate,说明，解释
4204,vivacity,活泼；快活；精神充沛
4205,cabal,阴谋（尤指政治上的）；阴谋集团；策划阴谋
4206,equation,方程式，等式；相等；[化学] 反应式
4207,perspicacity,洞察力；聪颖；睿智
4208,nuance,细微差别
4209,electrification,电气化；带电；充电
4210,proton,[物] 质子
4211,bedaub,俗气地装饰；涂污
4212,beneficence,慈善；善行；捐款
4213,terminus,终点；终点站；界标；界石
4214,presage,预感；前兆；预感；预言
4215,territorial,领土的；区域的；土地的；地方的；地方自卫队士兵
4216,navigate,驾驶，操纵；使通过；航行于
4217,posthumous,死后的；遗腹的；作者死后出版的
4218,brag,吹牛，自夸
4219,brae,斜坡；山坡
4220,credence,信任；凭证；祭器台（等于credence table，credenza）
4221,stifle,扼杀；使窒息；藏匿；（马等的）后膝关节；（马等的）[动] 后膝关节病
4222,transmute,使变形；使变质
4223,pertinacity,顽固；执拗
4224,altercation,争执
4225,essence,本质，实质；精华；香精
4226,oversee,监督；审查；俯瞰；偷看到，无意中看到
4227,bray,叫；捣碎；驴叫声；喇叭声
4228,inborn,天生的；先天的
4229,blandishment,奉承；谄媚；哄诱
4230,impropriety,不适当；不正确；用词错误；[审计] 不正当行为
4231,contemptuous,轻蔑的；侮辱的
4232,mirage,海市蜃楼；幻想，妄想
4233,exhilarate,使高兴，使振奋；使愉快
4234,emanate,放射（过去式emanated，过去分词emanated，现在分词emanating，第三人称单数emanates，形容词emanative）；发散
4235,expand,扩张；使膨胀；详述
4236,hydroxide,[无化] 氢氧化物；羟化物
4237,indigenous,本土的；土著的；国产的；固有的
4238,incipient,初期的；初始的；起初的；发端的
4239,collapse,倒塌；瓦解；暴跌；倒塌；失败；衰竭
4240,boisterous,喧闹的；狂暴的；猛烈的
4241,maintenance,维护，维修；保持；生活费用
4242,alternative,供选择的；选择性的；交替的；二中择一；供替代的选择
4243,venal,贪污的；用金钱买得的；贿赂的；贪赃枉法的；(Venal)人名；(英)维纳尔
4244,emerge,浮现；摆脱；暴露
4245,inalterable,不变的；不能变更的
4246,concupiscence,强烈的邪欲
4247,mediocre,普通的；平凡的；中等的
4248,prosaic,平凡的，乏味的；散文体的
4249,comparative,比较的；相当的；比较级；对手
4250,repel,击退；抵制；使厌恶；使不愉快
4251,commensurate,相称的；同量的；同样大小的
4252,overdose,配药过量；使过分沉溺；药量过多（等于overdosage）
4253,solace,安慰；慰藉；安慰之物；安慰；抚慰；使快乐（过去式solaced，过去分词solaced，现在分词solacing，第三人称单数solaces）
4254,clumsy,笨拙的
4255,liquor,酒，含酒精饮料；溶液；液体；烈酒；喝酒，灌酒；使喝醉
4256,harangue,长篇大论；高谈阔论；热烈的演说；向…滔滔不绝地演讲；大声训斥
4257,weight,重量，重力；负担；砝码；重要性；加重量于，使变重
4258,density,密度
4259,stratagem,策略；计谋
4260,perception,知觉；[生理] 感觉；看法；洞察力；获取
4261,transience,短暂；无常；顷刻（等于transiency）
4262,carcass,（人或动物的）尸体；残骸；（除脏去头备食用的）畜体
4263,impassive,冷漠的；无感觉的
4264,phlegmatic,冷淡的；迟钝的；冷漠的
4265,pyromania,放火狂；纵火癖
4266,withhold,保留，不给；隐瞒；抑制
4267,elliptical,椭圆的；省略的
4268,galore,丰富地；丰富的；大量的
4269,bumptious,傲慢的；瞎自夸的
4270,pedestrian,徒步的；缺乏想像力的；行人；步行者
4271,nefarious,邪恶的；穷凶极恶的；不法的
4272,pillory,给…上颈手枷；使…惹人嘲笑；示众；颈手枷；使惹人嘲笑
4273,incisive,深刻的；敏锐的；锋利的
4274,aspirant,有抱负的人；野心家；上进的；有野心的
4275,injurious,有害的；诽谤的
4276,ameliorate,改善；减轻（痛苦等）；改良
4277,scarcity,不足；缺乏
4278,illusion,幻觉，错觉；错误的观念或信仰
4279,humid,潮湿的；湿润的；多湿气的
4280,proclamation,公告；宣布；宣告；公布
4281,gloat,幸灾乐祸；心满意足地注视；幸灾乐祸；贪婪的盯视；洋洋得意
4282,vortex,[航][流] 涡流；漩涡；（动乱，争论等的）中心；旋风
4283,vogue,时尚；流行，时髦；时髦的，流行的
4284,admonition,警告
4285,cholera,[内科] 霍乱
4286,cohesive,凝聚的；有结合力的；紧密结合的；有粘着力的
4287,cadence,节奏；韵律；抑扬顿挫
4288,elude,逃避，躲避
4289,omnipotent,无所不能的；全能的；有无限权力的
4290,hackneyed,陈腐的；平庸的；出租（马匹、马车等）；役使（hackney的过去式）
4291,coagulant,[建][化工] 促凝剂；凝血剂；凝结剂
4292,reverent,虔诚的；恭敬的；尊敬的
4293,sinister,阴险的；凶兆的；灾难性的；左边的
4294,dilatory,拖拉的；缓慢的，不慌不忙的
4295,aggregate,集合；聚集；合计；合计；集合体；总计；聚合的；集合的；合计的
4296,preponderate,（在重量、数量、力量等方面）占优势
4297,altitude,高地；高度；[数] 顶垂线；（等级和地位等的）高级；海拔
4298,perceptive,感知的，知觉的；有知觉力的
4299,obstruct,妨碍；阻塞；遮断
4300,discountenance,使丢脸；不赞成；使慌张；不赞成
4301,center,中心，中央；中锋；中心点；居中，被置于中心；中央的，位在正中的
